route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
SF:MBUS,SF:73693,SF:9721667,Balboa Park Station,,0,SF:9636,SF:180392,0,0
BA:OR-N,BA:72954,BA:2591845,Richmond,,0,,BA:03_shp,0,0
SM:260,SM:73026,SM:2601010,Polhemus/,2601010,0,,SM:2600338,0,0
WH:8,WH:72990,WH:679900,HOPYARD - EAST DUBLIN BART,,0,WH:119312,WH:39029,0,0
SF:14R,SF:73694,SF:9556478,Daly City BART,,0,SF:1466,SF:180021,0,0
AC:98,AC:72905,AC:4940070,Coliseum BART,,1,AC:108021807,AC:shp-98-51,0,0
CC:35,CC:75939,CC:415020,San Ramon  TC Via Crow Canyon,,0,CC:12502,CC:shp-35-03,2,2
PE:33,PE:76183,PE:t134-sl21-p15B-r2,33 Counter-Clockwise Loop,,0,PE:2,PE:347_shp,0,0
ST:3,ST:76068,ST:t66D-b66-slB,S VALLEJO to BEV HILLS via CPR Fulton & Glen Cove,,0,ST:102,ST:2688_shp,0,0
SF:43,SF:73692,SF:9548266,Masonic + Geary,,1,SF:4307,SF:180151,0,0
SF:67,SF:73694,SF:9558264,24th St BART,,0,SF:6702,SF:180221,0,0
AC:99,AC:72906,AC:11823020,Fremont BART,,0,AC:107940902,AC:shp-99-05,0,0
SF:43,SF:73693,SF:9467170,Masonic + Geary,,1,SF:4305,SF:180151,0,0
AC:6,AC:72905,AC:10660070,Downtown Oakland,,0,AC:106976607,AC:shp-6-56,0,0
ST:7B,ST:73005,ST:t77B-b67-sl7,CCW via SPRINGS GATEWAY STC SCC Gateway Kaiser & S,,0,ST:103,ST:2661_shp,0,0
PE:501,PE:76181,PE:t436-sl19-p92-r19,Pjhs/phs/petmarket,,0,PE:25,PE:146_shp,0,0
SF:38R,SF:73692,SF:9547438,Transit Center,,1,SF:3858,SF:180141,0,0
AC:99,AC:72905,AC:8145070,Hayward BART,,1,AC:107900907,AC:shp-99-07,2,2
AC:6,AC:72907,AC:6806010,Downtown Oakland,,0,AC:106985001,AC:shp-6-56,0,0
3D:392,3D:76079,3D:876,Westbound Pittsburg-Bay Point BART,,1,3D:209,3D:71,0,0
SC:22,SC:76168,SC:2973071,PALO ALTO,,0,SC:2242,SC:100239,0,0
AC:99,AC:72906,AC:4007020,Hayward BART,,1,AC:107937102,AC:shp-99-07,2,2
SF:38,SF:73693,SF:9546741,Lands End - 48th Avenue,,0,SF:3892,SF:180129,0,0
SF:14,SF:73694,SF:9568880,Daly City,,0,SF:1410,SF:180012,0,0
BA:BG-N,BA:75396,BA:8051639,Coliseum,,0,,BA:19_shp,0,0
AC:802,AC:72905,AC:3473070,Berkeley Amtrak,,0,AC:106980307,AC:shp-802-04,0,0
AC:6,AC:72905,AC:5425070,Downtown Oakland,,0,AC:106976807,AC:shp-6-56,0,0
AC:6,AC:72905,AC:10100070,Downtown Berkeley,,1,AC:106976907,AC:shp-6-11,2,2
AC:29,AC:72906,AC:12167020,Christie Ave. & 64th St.,,0,AC:107546502,AC:shp-29-61,0,0
AC:45,AC:72906,AC:5065020,Eastmont Transit Center,,0,AC:108005902,AC:shp-45-53,2,2
AC:88,AC:72906,AC:4892020,Downtown Berkeley,,1,AC:107548002,AC:shp-88-04,0,0
SC:Rapid 522,SC:72914,SC:2977121,RAPID PALO ALTO,,1,SC:546,SC:100355,0,0
SI:Blue Line,SI:74999,SI:1319,Blue Line,,0,,SI:BLUE_shape,1,1
SC:ACE Orange,SC:72914,SC:2993771,ORANGE SHUTTLE,,1,SC:819294,SC:100512,0,0
AC:35,AC:72905,AC:11415070,Bay Fair BART,,0,AC:107895907,AC:shp-35-59,0,0
GG:71,GG:76009,GG:6857767,MARIN CITY,,1,GG:1485712,GG:Golden_Gate_Transit99:710097,0,0
SC:77,SC:72914,SC:2984871,MILPITAS BART,,0,SC:7175,SC:100502,0,0
AC:20,AC:72905,AC:9935070,Dimond District,,0,AC:108028507,AC:shp-20-12,0,0
AC:57,AC:72906,AC:4030020,Foothill Square,,1,AC:107542302,AC:shp-57-05,0,0
SB:SF - Ala - Oak,SB:76098,SB:t_1286974_b_none_tn_0,Alameda Main St,,1,,SB:p_899223,0,0
AC:86,AC:72905,AC:4932070,South Hayward BART,,1,AC:107900407,AC:shp-86-57,0,0
SM:122,SM:73025,SM:1227056,Stonestown/SF State,1227056,0,,SM:1220542,0,0
SM:398,SM:73025,SM:3987028,San Francisco,3987028,1,,SM:3980226,0,0
SC:26,SC:75706,SC:2975101,EASTRIDGE,,0,SC:2604,SC:100263,0,0
AC:88,AC:72905,AC:7248070,Lake Merritt BART,,0,AC:107174707,AC:shp-88-06,0,0
UC:5,UC:74965,UC:30372,UC BART,30372,1,UC:SA10,UC:p_1252143,0,0
MA:219,MA:76018,MA:219802,Strawberry,,0,MA:8008,MA:54,0,0
SC:22,SC:76168,SC:2973064,PALO ALTO,,0,SC:2243,SC:100239,0,0
SF:14R,SF:73692,SF:9556876,Ferry Plaza,,1,SF:1524,SF:180022,0,0
SC:Rapid 500,SC:76168,SC:2996512,RAPID BERRYESSA BART,,1,SC:622,SC:100323,0,0
AC:O,AC:72906,AC:10410020,Fruitvale BART,,1,AC:107998102,AC:shp-O-03,0,0
EM:Shellmound/Powell,EM:72792,EM:t_1018901_b_28607_tn_0,Shellmound/Powell,8_Trip5_SP_COVID,0,EM:8,EM:p_9024,0,0
SF:LBUS,SF:73692,SF:9699542,SF Zoo,,1,SF:9564,SF:181683,0,0
SF:7,SF:73692,SF:9549053,Ocean Beach,,1,SF:718,SF:179972,0,0
MA:135,MA:76018,MA:135837,Canal via San Rafael,,0,MA:8059,MA:20,0,0
SF:NBUS,SF:73693,SF:9700734,Townsend and 5th St,,1,SF:7026,SF:180437,0,0
AC:73,AC:72906,AC:1093020,Eastmont Transit Center,,0,AC:108003702,AC:shp-73-01,0,0
3D:392,3D:76081,3D:922,Westbound Pittsburg-Bay Point BART,,1,3D:302,3D:71,0,0
SM:296,SM:73026,SM:2961074,Redwood City Transit Center,2961074,1,,SM:2960292,0,0
PE:11,PE:76183,PE:t33E-sl21-p99-r12,Copeland Transit Mall,,0,PE:22,PE:153_shp,0,0
AC:NL,AC:72907,AC:9715010,Eastmont Transit Center,,0,AC:108029601,AC:shp-NL-09,0,0
AC:99,AC:72906,AC:13387020,Fremont BART,,0,AC:107937902,AC:shp-99-05,0,0
SF:43,SF:73692,SF:9548236,Munich + Geneva,,0,SF:4320,SF:180149,0,0
AC:95,AC:72905,AC:5013070,Fairview District,,0,AC:107895507,AC:shp-95-07,0,0
AC:52,AC:72906,AC:3806020,"University Village, Albany",,1,AC:107543102,AC:shp-52-14,0,0
AC:10,AC:72906,AC:11592020,San Leandro BART,,1,AC:107939602,AC:shp-10-08,0,0
DE:DB,DE:72781,DE:8159191,STANFORD UNIVERSITY,,1,DE:1076137,DE:DB0084,0,0
AC:73,AC:72905,AC:1731070,Eastmont Transit Center,,0,AC:108020507,AC:shp-73-01,0,0
AC:57,AC:72905,AC:10590070,Foothill Square,,1,AC:107214307,AC:shp-57-06,0,0
BA:YL-N,BA:72953,BA:3050626,Antioch,,0,,BA:02_shp,0,0
SM:294,SM:73025,SM:2947019,Main/Poplar,2947019,0,,SM:2940172,0,0
GG:70,GG:76009,GG:6857530,SAN FRANCISCO MISSION & FREMONT,,0,GG:1485688,GG:Golden_Gate_Transit99:700358,0,0
SF:5,SF:73692,SF:9536083,Ocean Beach,,0,SF:518,SF:179948,0,0
EM:Hollis,EM:72792,EM:t_1035945_b_28607_tn_0,Hollis,2_Trip6_H_COVID,0,EM:2,EM:p_9025,0,0
AC:200,AC:72907,AC:6744010,Fremont BART,,0,AC:107907601,AC:shp-200-14,2,2
SF:9,SF:73693,SF:9561721,Sunnydale,,1,SF:922,SF:179990,0,0
AC:10,AC:72906,AC:1200020,San Leandro BART,,1,AC:107940002,AC:shp-10-08,0,0
SF:19,SF:73694,SF:9543369,Shipyard,,0,SF:1911,SF:180027,0,0
AC:54,AC:72907,AC:5458010,Merritt College,,0,AC:108030501,AC:shp-54-01,0,0
FS:3,FS:76114,FS:t_1212487_b_26749_tn_5,WALMART,,0,FS:0301,FS:p_2688,0,0
AC:79,AC:72906,AC:4040020,El Cerrito Plaza BART,,0,AC:107547702,AC:shp-79-04,0,0
AC:97,AC:72906,AC:528020,Bay Fair BART,,1,AC:107938802,AC:shp-97-10,0,0
GG:30,GG:76011,GG:6858424,SAN RAFAEL via SAUSALITO,,0,GG:1485749,GG:Golden_Gate_Transit99:300168,0,0
AC:1T,AC:72905,AC:9590070,San Leandro BART,,0,AC:108026107,AC:shp-1T-51,0,0
AC:51B,AC:72906,AC:3014020,Berkeley Marina,,1,AC:107541002,AC:shp-51B-15,2,2
AC:800,AC:72905,AC:12877070,San Francisco,,1,AC:106976207,AC:shp-800-75,0,0
UC:4,UC:74966,UC:10091,Union Landing,10091,1,UC:W2,UC:p_1252152,0,0
CC:321,CC:75938,CC:95070,San Ramon,,1,CC:7307,CC:shp-321-51,2,2
AC:98,AC:72906,AC:8227020,Coliseum BART,,1,AC:108006702,AC:shp-98-51,0,0
PE:24,PE:76188,PE:t423-sl13-p6E-r7,Kaiser Medical Center,,0,PE:7,PE:110_shp,0,0
SC:61,SC:76168,SC:2979330,GOOD SAM HOSPITAL VIA UNION,,1,SC:6173,SC:100432,0,0
CC:6,CC:75938,CC:1328070,Lafayette BART Via St Marys College,,0,CC:2107,CC:shp-6-01,2,2
AC:212,AC:72907,AC:3557010,Fremont BART,,1,AC:107909501,AC:shp-212-02,0,0
CC:96X,CC:75939,CC:1230020,Walnut Creek BART Via Bishop Ranch,,0,CC:15302,CC:shp-96X-05,2,2
SC:64B,SC:75706,SC:2979848,MCKEE & WHITE,,0,SC:6421,SC:100442,0,0
BA:OR-N,BA:72954,BA:2571815,Richmond,,0,,BA:03_shp,0,0
CM:NOR Shuttle,CM:76132,CM:t_1248457_b_26726_tn_0,Hayward Park Caltrain,,0,CM:109145,CM:p_900206,0,0
SC:Blue Line,SC:72914,SC:2988288,BAYPOINTE,,0,SC:9002,SC:100641,0,0
MA:71,MA:76017,MA:71507,Sausalito,,0,MA:91607,MA:165,0,0
FS:8,FS:76115,FS:t_1212471_b_26749_tn_4,CORDELIA LIBRARY,,1,FS:0801,FS:p_2491,0,0
SF:44,SF:73693,SF:9547693,Bayview District - Hudson & Newhall,,1,SF:4416,SF:180158,0,0
SF:22,SF:73692,SF:9441457,Bay Street,,1,SF:2219,SF:180041,0,0
PE:10,PE:76180,PE:t31A-sl18-p156-r7,Smart Station D St,,1,PE:7,PE:342_shp,0,0
AC:28,AC:72905,AC:8766070,Hayward BART,,1,AC:107898507,AC:shp-28-58,0,0
AC:51A,AC:72906,AC:4268020,Rockridge BART,,1,AC:108010002,AC:shp-51A-16,2,2
BA:BG-N,BA:75398,BA:8131121,Coliseum,,0,,BA:19_shp,0,0
3D:384,3D:72971,3D:455,Westbound Antioch BART,,0,3D:125,3D:45,0,0
AC:1T,AC:72905,AC:4369070,Uptown Oakland,,1,AC:108027007,AC:shp-1T-05,2,2
BA:PR-S,BA:72955,BA:3851649,Millbrae (Caltrain Transfer Platform),,0,,BA:14_shp,0,0
SC:23,SC:72914,SC:2973591,ALUM ROCK STATION,,0,SC:2309,SC:100242,0,0
SF:L-OWL,SF:73693,SF:9569192,Wawona + 46th Avenue,,1,SF:9593,SF:180360,0,0
CC:320,CC:75938,CC:447070,DVC Via Diamond,,1,CC:6107,CC:shp-320-51,2,2
SC:56,SC:72914,SC:2977857,FAIR OAKS & TASMAN,,0,SC:5675,SC:100389,0,0
AC:52,AC:72905,AC:4658070,"University Village, Albany",,1,AC:107175107,AC:shp-52-14,0,0
AC:96,AC:72906,AC:6905020,Alameda Point,,0,AC:107548502,AC:shp-96-57,0,0
SF:14,SF:73693,SF:9568821,26th Street,,1,SF:1422,SF:180018,0,0
SC:25,SC:72914,SC:2974336,ALUM ROCK STATION,,0,SC:2510,SC:100256,0,0
SF:28,SF:73692,SF:9560212,Daly City BART,,1,SF:2803,SF:180073,0,0
SC:23,SC:75706,SC:2973791,DE ANZA COLLEGE,,1,SC:2304,SC:100246,0,0
SF:67,SF:73694,SF:9558294,24th St BART,,0,SF:6701,SF:180221,0,0
MA:219,MA:72918,MA:219035,Tiburon via Seminary,,1,MA:1014,MA:48,0,0
SF:1,SF:73694,SF:9414639,Drumm + Clay,,0,SF:136,SF:179932,0,0
SF:14,SF:73693,SF:9541058,Daly City,,0,SF:1493,SF:180012,0,0
SF:38,SF:73694,SF:9548826,Balboa + 33rd Avenue,,0,SF:3810,SF:180126,0,0
AC:19,AC:72906,AC:8745020,Fruitvale BART,,1,AC:107544302,AC:shp-19-15,0,0
3D:383,3D:72971,3D:64,Westbound Tri Delta Transit,,1,3D:108,3D:85,0,0
SF:9,SF:73692,SF:9557499,Bayshore Boulevard,,1,SF:905,SF:179989,0,0
SF:7,SF:73692,SF:9549005,Ocean Beach,,1,SF:713,SF:179972,0,0
AC:F,AC:72906,AC:5600020,San Francisco,,1,AC:107539202,AC:shp-F-71,0,0
SM:250,SM:73025,SM:2507015,College of San Mateo,2507015,0,,SM:2500370,0,0
SF:1,SF:73694,SF:9414570,Drumm + Clay,,0,SF:155,SF:179932,0,0
BA:OR-N,BA:72955,BA:2851103,Richmond,,0,,BA:03_shp,0,0
SF:49,SF:73692,SF:9544729,City College,,0,SF:4918,SF:180183,0,0
AC:51B,AC:72905,AC:8327070,Rockridge BART,,0,AC:106982507,AC:shp-51B-62,2,2
AC:73,AC:72907,AC:13087010,OAKLAND AIRPORT,,1,AC:108032801,AC:shp-73-51,0,0
UC:4,UC:74964,UC:50142,UC BART,50142,0,UC:SU3,UC:p_1252139,0,0
CM:OPB Shuttle,CM:76132,CM:t_1212322_b_26726_tn_0,So. San Francisco B.A.R.T.,,1,CM:109151,CM:p_745223,0,0
SF:12,SF:73694,SF:9542989,Van Ness,,1,SF:1202,SF:180010,0,0
AC:45,AC:72906,AC:8457020,Eastmont Transit Center,,0,AC:108006102,AC:shp-45-53,2,2
SC:71,SC:72914,SC:2983705,MILPITAS BART,,0,SC:7101,SC:100490,0,0
SM:130,SM:73025,SM:1307016,Daly City BART,1307016,0,,SM:1300292,0,0
CC:16,CC:75939,CC:1326020,Concord BART Via Downtown PH,,0,CC:8502,CC:shp-16-51,2,2
WH:30R,WH:72989,WH:678797,EAST AVENUE VIA LAS POSITAS COLLEGE,,0,WH:119338,WH:38968,0,0
SR:5,SR:76154,SR:t2B3-sl8-p236-rD0,5 Petaluma Hill,,0,SR:109,SR:566_shp,0,0
SI:Lot D,SI:74999,SI:l3f8v35e9,Lot D,,0,SI:1,SI:BUSLOTD,1,1
SF:MBUS,SF:73692,SF:9721544,Balboa Park Station,,0,SF:9640,SF:180392,0,0
WH:30R,WH:72991,WH:678892,EAST AVENUE VIA LAS POSITAS COLLEGE,,0,WH:119347,WH:38970,0,0
SF:J,SF:73694,SF:9729967,Church + Duboce,,1,SF:8307,SF:181856,0,0
AC:51A,AC:72906,AC:12591020,Fruitvale BART,,0,AC:107997602,AC:shp-51A-54,0,0
SC:25,SC:72914,SC:2974318,ALUM ROCK STATION,,0,SC:2504,SC:100256,0,0
SF:30,SF:73692,SF:9538907,Caltrain Depot,,0,SF:3017,SF:180096,0,0
SI:Lot D,SI:74999,SI:l9yyi54hc,Lot D,,0,SI:6,SI:BUSLOTD,1,1
SF:NBUS,SF:73692,SF:9700434,Townsend and 5th St,,1,SF:7002,SF:180437,0,0
SF:1,SF:73694,SF:9414260,Geary + 33rd Avenue,,1,SF:149,SF:179930,0,0
AC:79,AC:72906,AC:8138020,El Cerrito Plaza BART,,0,AC:107547702,AC:shp-79-04,0,0
WH:15,WH:72990,WH:678364,SPRINGTOWN - LIVEMORE TRANSIT CENTER,,0,WH:119274,WH:38959,0,0
PE:11,PE:76185,PE:t33D-sl8-p182-r5,Eastside Transit Center,,1,PE:5,PE:386_shp,0,0
CC:311,CC:75938,CC:775070,Concord BART Via PH  BART,,1,CC:1307,CC:shp-311-01,2,2
CC:310,CC:75937,CC:288010,Concord BART,,1,CC:4001,CC:shp-310-51,2,2
SF:12,SF:73694,SF:9542918,Sansome + Sutter,,0,SF:1203,SF:180007,0,0
SF:38,SF:73692,SF:9546377,Transit Center,,1,SF:3835,SF:180135,0,0
SC:85,SC:72914,SC:2985522,GILROY TRANSIT CENTER,,1,SC:8401,SC:100536,0,0
BA:BG-N,BA:75398,BA:8151930,Coliseum,,0,,BA:19_shp,0,0
SF:9,SF:73693,SF:9561890,Ferry Plaza,,0,SF:910,SF:179997,0,0
SC:84,SC:75706,SC:2985441,ST LOUISE HOSPITAL,,0,SC:8401,SC:100527,0,0
SC:Rapid 500,SC:72914,SC:2996365,RAPID DIRIDON STATION,,0,SC:651,SC:100326,0,0
CC:335,CC:75937,CC:927010,To San Ramon Via Bollinger Canyon,,1,CC:1701,CC:shp-335-01,2,2
SM:120,SM:75922,SM:1206008,Brunswick/Templeton,1206008,1,,SM:1200225,0,0
SC:25,SC:72914,SC:2974324,ALUM ROCK STATION,,0,SC:2512,SC:100256,0,0
SF:9,SF:73693,SF:9561751,Sunnydale,,1,SF:918,SF:179990,0,0
SF:91,SF:73694,SF:9486043,S.F. State University,,1,SF:9106,SF:180240,0,0
SF:NBUS,SF:73694,SF:9571507,Ocean Beach,,0,SF:9792,SF:180436,0,0
ST:6,ST:76068,ST:t5DD-b259-slB,TENNESSEE to VTC VTC,,0,ST:601,ST:2666_shp,0,0
SM:278,SM:73026,SM:2781017,Cañada College,2781017,0,,SM:2780087,0,0
AC:51A,AC:72905,AC:8812070,Rockridge BART,,1,AC:108024707,AC:shp-51A-16,2,2
SC:73,SC:75706,SC:2984575,SENTER & MONTEREY VIA SENTER,,1,SC:7203,SC:100501,0,0
SF:90,SF:73693,SF:9485767,Visitacion Valley,,0,SF:9003,SF:180235,0,0
SM:296,SM:73025,SM:2967060,Redwood City Transit Center,2967060,1,,SM:2960293,0,0
SC:31,SC:72914,SC:2975647,EASTRIDGE,,1,SC:3101,SC:100283,0,0
PE:11,PE:72835,PE:t339-sl15-p19C-r17,Eastside Transit Center,,1,PE:20,PE:412_shp,0,0
SF:25,SF:73692,SF:9540002,Treasure Island (Daytime to midnight),,1,SF:2506,SF:180062,0,0
SF:22,SF:73694,SF:9560956,Third + 20th,,0,SF:2205,SF:180035,0,0
SM:38,SM:73025,SM:387004,Airport/Linden,387004,0,,SM:380070,0,0
SF:NBUS,SF:73694,SF:9700780,Ocean Beach,,0,SF:7006,SF:180436,0,0
SM:140,SM:73026,SM:1401042,SFO AirTrain,1401042,1,,SM:1400629,0,0
SC:22,SC:76168,SC:2973076,PALO ALTO,,0,SC:2248,SC:100239,0,0
SB:SF - Ala - Oak,SB:75756,SB:t_1286859_b_26132_tn_0,San Francisco Ferry Building,,0,,SB:p_899228,0,0
SI:West Field Garage,SI:74999,SI:xk4yzbun7,West Field Garage,,0,SI:1,SI:BUSWFG,1,1
SF:44,SF:73693,SF:9468721,California + 6th Ave,,0,SF:4422,SF:180163,0,0
AC:51A,AC:72905,AC:10439070,Rockridge BART,,1,AC:108024607,AC:shp-51A-16,2,2
SF:12,SF:73694,SF:9542966,Sansome + Sutter,,0,SF:1207,SF:180007,0,0
SC:ACE Green,SC:72914,SC:2993765,GREEN SHUTTLE,,0,SC:819291,SC:100508,0,0
BA:YL-N,BA:72953,BA:3151556,Antioch,,0,,BA:02_shp,0,0
SF:44,SF:73693,SF:9547841,California + 6th Ave,,0,SF:4419,SF:180163,0,0
SF:12,SF:73693,SF:9542688,Sansome + Sutter,,0,SF:1201,SF:180007,0,0
ST:2,ST:75777,ST:t44C-bC9-slA,CREST to FAIRGROUNDS via STC Fairgrounds via STC &,,0,ST:201,ST:2672_shp,0,0
3D:394,3D:76081,3D:1014,Westbound Pittsburg-Bay Point BART,,0,3D:305,3D:74,0,0
AC:72R,AC:72905,AC:9656070,Jack London Square,,1,AC:106640807,AC:shp-72R-07,0,0
SM:296,SM:73026,SM:2961017,Bayshore/Donohoe,2961017,0,,SM:2960300,0,0
MA:17,MA:76018,MA:17824,San Rafael,,1,MA:8003,MA:35,0,0
EM:Shellmound/Powell,EM:72792,EM:t_1019969_b_28607_tn_0,Shellmound/Powell,14_Trip3_SP_COVID,0,EM:14,EM:p_9024,0,0
SC:85,SC:72914,SC:2985512,ST LOUISE HOSPITAL,,0,SC:8501,SC:100532,0,0
PE:10,PE:76182,PE:t318-sl20-p156-r7,Smart Station D St,,1,PE:7,PE:342_shp,0,0
AC:200,AC:72906,AC:1149020,Fremont BART,,0,AC:107948302,AC:shp-200-13,2,2
SF:54,SF:73692,SF:9478150,Bayview District,,1,SF:5409,SF:180195,0,0
BA:BL-S,BA:72953,BA:5110541,Daly City,,0,,BA:11_shp,0,0
SC:25,SC:72914,SC:2974353,ALUM ROCK STATION,,0,SC:2509,SC:100255,0,0
SF:67,SF:73693,SF:9558108,Alemany Blvd,,1,SF:6701,SF:180220,0,0
AC:72R,AC:72906,AC:9072020,Jack London Square,,1,AC:107826702,AC:shp-72R-07,0,0
MA:36,MA:76017,MA:36544,Canal,,1,MA:91608,MA:118,0,0
FS:3,FS:76115,FS:t_1212484_b_26749_tn_2,FTC,,1,FS:0301,FS:p_2484,0,0
SF:49,SF:73693,SF:9545133,Fisherman's Wharf,,1,SF:4937,SF:180187,0,0
ST:Y,ST:73005,ST:t6A4-bBC3-sl7,YELLOW LINE to SUNVALLEY WC BART Walnut Creek BART,,0,ST:3011,ST:2652_shp,0,0
SF:MBUS,SF:73694,SF:9721799,Balboa Park Station,,0,SF:9639,SF:180392,0,0
SC:68,SC:75706,SC:2980510,GILROY TRANSIT CTR,,1,SC:6807,SC:100461,0,0
SC:25,SC:75706,SC:2974464,ALUM ROCK STATION,,0,SC:2506,SC:100255,0,0
AC:12,AC:72906,AC:5654020,Oakland Amtrak at Jack London Square,,1,AC:107541602,AC:shp-12-56,0,0
AC:71,AC:72907,AC:2174010,Richmond Parkway Transit Center,,1,AC:107072901,AC:shp-71-02,0,0
AC:88,AC:72905,AC:7230070,Downtown Berkeley,,1,AC:106980507,AC:shp-88-04,0,0
CM:MB Shuttle,CM:73306,CM:t_1217074_b_26812_tn_0,,,0,CM:110864,CM:p_744390,0,0
SF:22,SF:73692,SF:9541569,Bay Street,,1,SF:2205,SF:180043,0,0
SF:14,SF:73693,SF:9544158,Daly City,,0,SF:1417,SF:180015,0,0
SF:24,SF:73692,SF:9544318,Palou + Third Street,,1,SF:2417,SF:180054,0,0
SF:KBUS,SF:73692,SF:9699240,Embarcadero,,0,SF:9445,SF:182072,0,0
SF:TBUS,SF:73692,SF:9700938,Castro & Market,,1,SF:9488,SF:180476,0,0
3D:392,3D:76082,3D:312,Eastbound Antioch BART,,0,3D:312,3D:62,0,0
AC:90,AC:72907,AC:11450010,Foothill Square,,0,AC:108029901,AC:shp-90-04,0,0
WH:30R,WH:72989,WH:678790,EAST AVENUE VIA LAS POSITAS COLLEGE,,0,WH:119339,WH:38968,0,0
SF:38R,SF:73693,SF:9548752,Transit Center,,1,SF:3845,SF:180141,0,0
FS:8,FS:76115,FS:t_1213459_b_26749_tn_4,OAKBROOK DR,,0,FS:0801,FS:p_2499,0,0
SC:68,SC:76168,SC:2980550,SAN JOSE DIRIDON STATION,,0,SC:6803,SC:100458,0,0
SC:25,SC:75706,SC:2974448,ALUM ROCK STATION,,0,SC:2501,SC:100256,0,0
SC:77,SC:75706,SC:2984929,MILPITAS BART,,0,SC:7701,SC:100502,0,0
AC:6,AC:72907,AC:5908010,Downtown Oakland,,0,AC:106985001,AC:shp-6-56,0,0
SF:KBUS,SF:73694,SF:9699428,Balboa Park,,1,SF:9486,SF:182071,0,0
CC:35,CC:75939,CC:1251020,Dublin BART Via Bollinger Canyon,,0,CC:1802,CC:shp-35-52,2,2
SF:14R,SF:73694,SF:9556593,Ferry Plaza,,1,SF:1454,SF:180022,0,0
CC:16,CC:75939,CC:494020,AMTRAK Via Downtown PH,,1,CC:602,CC:shp-16-01,2,2
AC:39,AC:72906,AC:1591020,Skyline High School,,0,AC:107998202,AC:shp-39-04,0,0
SM:250,SM:73026,SM:2501024,5th/El Camino,2501024,1,,SM:2500376,0,0
SF:TBUS,SF:73692,SF:9701123,Visitation Valley,,0,SF:9484,SF:180477,0,0
PE:2,PE:72837,PE:t2FF-sl17-p86-rA,Eastside Transit Center,,1,PE:10,PE:134_shp,0,0
AC:28,AC:72907,AC:2111010,Hayward BART,,1,AC:107906801,AC:shp-28-58,0,0
SF:LBUS,SF:73692,SF:9699565,SF Zoo,,1,SF:9585,SF:181683,0,0
DE:DB,DE:76142,DE:8027806,UNION CITY BART,,0,DE:1062227,DE:Dumbarton_Express_Consortium23:DB0083,0,0
ST:82,ST:73007,ST:t8B5-bBB9-sl9,SF EXPRESS to VALLEJO VTC,,1,ST:3001,ST:2648_shp,0,0
SC:22,SC:72914,SC:2972748,EASTRIDGE,,1,SC:2260,SC:100235,0,0
BA:BG-S,BA:75726,BA:8231732,Oakland International Airport Station,,0,,BA:20_shp,0,0
SC:70,SC:75706,SC:2980963,EASTRIDGE,,1,SC:7072,SC:100471,0,0
AC:76,AC:72906,AC:13157020,El Cerrito Del Norte BART,,1,AC:107556702,AC:shp-76-04,0,0
GG:71,GG:76010,GG:6856310,MARIN CITY,,1,GG:1485594,GG:Golden_Gate_Transit99:710097,0,0
AC:200,AC:72907,AC:8997010,Fremont BART,,0,AC:107909501,AC:shp-200-14,2,2
BA:OR-N,BA:72953,BA:2151045,Richmond,,0,,BA:03_shp,0,0
AC:54,AC:72906,AC:4353020,Fruitvale BART,,1,AC:108005202,AC:shp-54-51,0,0
SF:14,SF:73692,SF:9538095,Daly City,,0,SF:1435,SF:180012,0,0
SF:5,SF:73692,SF:9536126,Ocean Beach,,0,SF:504,SF:179948,0,0
SC:89,SC:72915,SC:3025547,VA HOSPITAL,,1,SC:8941,SC:100546,0,0
SF:38,SF:73693,SF:9546836,Transit Center,,1,SF:3892,SF:180135,0,0
SC:26,SC:76168,SC:2975166,EASTRIDGE,,0,SC:7001,SC:100263,0,0
CM:BAY Shuttle,CM:73306,CM:t_1217027_b_26812_tn_0,Burlingame Bayside,,1,CM:109119,CM:p_498613,0,0
SF:J,SF:73692,SF:9724783,Balboa Park,,0,SF:8352,SF:181848,0,0
SC:59,SC:72914,SC:2978516,BAYPOINTE STATION,,0,SC:5973,SC:100410,0,0
AC:200,AC:72905,AC:3449070,Union City BART,,1,AC:107899907,AC:shp-200-12,0,0
AC:1T,AC:72906,AC:12897020,San Leandro BART,,0,AC:108008502,AC:shp-1T-51,0,0
GG:40,GG:76009,GG:6857577,DEL NORTE BART,,1,GG:1485646,GG:Golden_Gate_Transit99:400122,0,0
SF:5,SF:73693,SF:9551808,Ocean Beach,,0,SF:510,SF:179948,0,0
WC:JPX,WC:72892,WC:1018059255660,Hercules Transit Center,1018059255660,0,WC:1907,WC:p_5188,0,0
AC:88,AC:72906,AC:8350020,Lake Merritt BART,,0,AC:107541202,AC:shp-88-06,0,0
UC:3,UC:74965,UC:30352,UC BART,30352,1,UC:SA5,UC:p_1252165,0,0
AC:212,AC:72906,AC:4070020,Pacific Commons,,0,AC:107944802,AC:shp-212-52,0,0
SF:MBUS,SF:73693,SF:9721690,Balboa Park Station,,0,SF:9634,SF:180392,0,0
PE:11,PE:76186,PE:t256-sl9-p99-r1A,Copeland Transit Mall,,0,PE:23,PE:153_shp,0,0
PE:2,PE:76186,PE:t2E9-sl9-p86-r5,Eastside Transit Center,,1,PE:5,PE:134_shp,0,0
